source,target,haplotype_count,path_support_fraction,source_transition_agreement,consistency_score
n20580,n64234,36,1.0,1.0,1.0
n20581,n44456,36,1.0,1.0,1.0
n20582,n44490,36,1.0,1.0,1.0
n20583,n34806,36,1.0,1.0,1.0
n20584,n64250,36,1.0,1.0,1.0
n20585,n35124,36,1.0,1.0,1.0
n20586,n42393,36,1.0,1.0,1.0
n20587,n43003,36,1.0,1.0,1.0
n20588,n63009,36,1.0,1.0,1.0
n20589,n64257,36,1.0,1.0,1.0
n2059,n48541,36,1.0,1.0,1.0
n20590,n44778,36,1.0,1.0,1.0
n20591,n51796,36,1.0,1.0,1.0
n20592,n64271,36,1.0,1.0,1.0
n20593,n46836,36,1.0,1.0,1.0
n20593,n66201,36,1.0,1.0,1.0
n20594,n36459,36,1.0,1.0,1.0
n20594,n44886,36,1.0,1.0,1.0
n20595,n54736,36,1.0,1.0,1.0
n20596,n36530,36,1.0,1.0,1.0
n20597,n64278,36,1.0,1.0,1.0
n20598,n56751,36,1.0,1.0,1.0
n20599,n67611,36,1.0,1.0,1.0
n206,n10851,36,1.0,1.0,1.0
n206,n52584,36,1.0,1.0,1.0
n2060,n47754,36,1.0,1.0,1.0
n2060,n48575,36,1.0,1.0,1.0
n20600,n58217,36,1.0,1.0,1.0
n20601,n44979,36,1.0,1.0,1.0
n20601,n44980,36,1.0,1.0,1.0
n20602,n37214,36,1.0,1.0,1.0
n20603,n64759,36,1.0,1.0,1.0
n20604,n69936,36,1.0,1.0,1.0
n20605,n72579,36,1.0,1.0,1.0
n20605,n72646,36,1.0,1.0,1.0
n20606,n64300,36,1.0,1.0,1.0
n20607,n64301,36,1.0,1.0,1.0
n20608,n46918,36,1.0,1.0,1.0
n20609,n64303,36,1.0,1.0,1.0
n2061,n5542,36,1.0,1.0,1.0
n20610,n64312,36,1.0,1.0,1.0
n20611,n4324,36,1.0,1.0,1.0
n20611,n4370,36,1.0,1.0,1.0
n20611,n46955,36,1.0,1.0,1.0
n20612,n14934,36,1.0,1.0,1.0
n20613,n45397,36,1.0,1.0,1.0
n20614,n64331,36,1.0,1.0,1.0
n20615,n47005,36,1.0,1.0,1.0
n20616,n64338,36,1.0,1.0,1.0
n20617,n45522,36,1.0,1.0,1.0
n20618,n39666,36,1.0,1.0,1.0
n20619,n10108,36,1.0,1.0,1.0
n2062,n48743,36,1.0,1.0,1.0
n20620,n47036,36,1.0,1.0,1.0
n20621,n64346,36,1.0,1.0,1.0
n20622,n47048,36,1.0,1.0,1.0
n20623,n47053,36,1.0,1.0,1.0
n20624,n47077,36,1.0,1.0,1.0
n20625,n47081,36,1.0,1.0,1.0
n20626,n15327,36,1.0,1.0,1.0
n20627,n45880,36,1.0,1.0,1.0
n20628,n41046,36,1.0,1.0,1.0
n20629,n41091,36,1.0,1.0,1.0
n2063,n47790,36,1.0,1.0,1.0
n20630,n41105,36,1.0,1.0,1.0
n20631,n17225,36,1.0,1.0,1.0
n20632,n59780,36,1.0,1.0,1.0
n20633,n64391,36,1.0,1.0,1.0
n20634,n64392,36,1.0,1.0,1.0
n20635,n20781,36,1.0,1.0,1.0
n20635,n64866,36,1.0,1.0,1.0
n20636,n46242,36,1.0,1.0,1.0
n20637,n25890,36,1.0,1.0,1.0
n20638,n17200,36,1.0,1.0,1.0
n20638,n17318,36,1.0,1.0,1.0
n20639,n64428,36,1.0,1.0,1.0
n2064,n53579,36,1.0,1.0,1.0
n20640,n47265,36,1.0,1.0,1.0
n20641,n43845,36,1.0,1.0,1.0
n20642,n47314,36,1.0,1.0,1.0
n20643,n47341,36,1.0,1.0,1.0
n20644,n36729,36,1.0,1.0,1.0
n20645,n45151,36,1.0,1.0,1.0
n20646,n45361,36,1.0,1.0,1.0
n20647,n39197,36,1.0,1.0,1.0
n20648,n45499,36,1.0,1.0,1.0
n20649,n47052,36,1.0,1.0,1.0
n2065,n10264,36,1.0,1.0,1.0
n20650,n12223,36,1.0,1.0,1.0
n20651,n16903,36,1.0,1.0,1.0
n20652,n47218,36,1.0,1.0,1.0
n20653,n42530,36,1.0,1.0,1.0
n20654,n47445,36,1.0,1.0,1.0
n20655,n46668,36,1.0,1.0,1.0
n20656,n37869,36,1.0,1.0,1.0
n20657,n45233,36,1.0,1.0,1.0
n20658,n45236,36,1.0,1.0,1.0
n20659,n47467,36,1.0,1.0,1.0
n2066,n56007,36,1.0,1.0,1.0
n20660,n47266,36,1.0,1.0,1.0
n20661,n50786,36,1.0,1.0,1.0
n20662,n47619,36,1.0,1.0,1.0
n20663,n47521,36,1.0,1.0,1.0
n20664,n48429,36,1.0,1.0,1.0
n20664,n51743,36,1.0,1.0,1.0
n20664,n51744,36,1.0,1.0,1.0
n20664,n51754,36,1.0,1.0,1.0
n20664,n70892,36,1.0,1.0,1.0
n20665,n47797,36,1.0,1.0,1.0
n20666,n54157,36,1.0,1.0,1.0
n20667,n47859,36,1.0,1.0,1.0
n20668,n47574,36,1.0,1.0,1.0
n20669,n47872,36,1.0,1.0,1.0
n2067,n5555,36,1.0,1.0,1.0
n20670,n47901,36,1.0,1.0,1.0
n20671,n26907,36,1.0,1.0,1.0
n20672,n47618,36,1.0,1.0,1.0
n20673,n31675,36,1.0,1.0,1.0
n20674,n59598,36,1.0,1.0,1.0
n20675,n49784,36,1.0,1.0,1.0
n20676,n49791,36,1.0,1.0,1.0
n20677,n41471,36,1.0,1.0,1.0
n20678,n50538,36,1.0,1.0,1.0
n20679,n50552,36,1.0,1.0,1.0
n2068,n47984,36,1.0,1.0,1.0
n20680,n47668,36,1.0,1.0,1.0
n20681,n64559,36,1.0,1.0,1.0
n20682,n66125,36,1.0,1.0,1.0
n20683,n47708,36,1.0,1.0,1.0
n20684,n69676,36,1.0,1.0,1.0
n20685,n48474,36,1.0,1.0,1.0
n20685,n70423,36,1.0,1.0,1.0
n20685,n71836,36,1.0,1.0,1.0
n20686,n48505,36,1.0,1.0,1.0
n20687,n5988,36,1.0,1.0,1.0
n20688,n5154,36,1.0,1.0,1.0
n20689,n53299,36,1.0,1.0,1.0
n2069,n58964,36,1.0,1.0,1.0
n20690,n64590,36,1.0,1.0,1.0
n20691,n48861,36,1.0,1.0,1.0
n20692,n64598,36,1.0,1.0,1.0
n20693,n47821,36,1.0,1.0,1.0
n20694,n48927,36,1.0,1.0,1.0
n20695,n47851,36,1.0,1.0,1.0
n20696,n15174,36,1.0,1.0,1.0
n20697,n15674,36,1.0,1.0,1.0
n20698,n55586,36,1.0,1.0,1.0
n20699,n17459,36,1.0,1.0,1.0
n207,n1496,36,1.0,1.0,1.0
n2070,n30300,36,1.0,1.0,1.0
n20700,n19204,36,1.0,1.0,1.0
n20701,n64924,36,1.0,1.0,1.0
n20702,n56592,36,1.0,1.0,1.0
n20703,n49286,36,1.0,1.0,1.0
n20704,n47922,36,1.0,1.0,1.0
n20705,n56904,36,1.0,1.0,1.0
n20706,n47941,36,1.0,1.0,1.0
n20707,n24788,36,1.0,1.0,1.0
n20708,n25895,36,1.0,1.0,1.0
n20709,n47995,36,1.0,1.0,1.0
n2071,n59821,36,1.0,1.0,1.0
n20710,n48005,36,1.0,1.0,1.0
n20711,n64671,36,1.0,1.0,1.0
n20712,n49849,36,1.0,1.0,1.0
n20712,n49850,36,1.0,1.0,1.0
n20713,n64674,36,1.0,1.0,1.0
n20714,n49883,36,1.0,1.0,1.0
n20715,n36380,36,1.0,1.0,1.0
n20716,n48047,36,1.0,1.0,1.0
n20717,n48050,36,1.0,1.0,1.0
n20718,n61110,36,1.0,1.0,1.0
n20719,n64685,36,1.0,1.0,1.0
n2072,n60814,36,1.0,1.0,1.0
n20720,n5131,36,1.0,1.0,1.0
n20721,n7317,36,1.0,1.0,1.0
n20722,n61809,36,1.0,1.0,1.0
n20723,n12063,36,1.0,1.0,1.0
n20724,n48113,36,1.0,1.0,1.0
n20725,n50352,36,1.0,1.0,1.0
n20726,n44272,36,1.0,1.0,1.0
n20727,n50477,36,1.0,1.0,1.0
n20728,n63911,36,1.0,1.0,1.0
n20729,n48163,36,1.0,1.0,1.0
n2073,n5573,36,1.0,1.0,1.0
n20730,n50599,36,1.0,1.0,1.0
n20731,n64123,36,1.0,1.0,1.0
n20732,n50615,36,1.0,1.0,1.0
n20733,n43907,36,1.0,1.0,1.0
n20734,n64728,36,1.0,1.0,1.0
n20735,n46629,36,1.0,1.0,1.0
n20735,n50627,36,1.0,1.0,1.0
n20736,n64264,36,1.0,1.0,1.0
n20737,n48186,36,1.0,1.0,1.0
n20738,n48188,36,1.0,1.0,1.0
n20739,n48220,36,1.0,1.0,1.0
n2074,n48059,36,1.0,1.0,1.0
n20740,n51301,36,1.0,1.0,1.0
n20741,n64807,36,1.0,1.0,1.0
n20742,n51887,36,1.0,1.0,1.0
n20743,n48253,36,1.0,1.0,1.0
n20744,n65728,36,1.0,1.0,1.0
n20745,n70346,36,1.0,1.0,1.0
n20746,n72049,36,1.0,1.0,1.0
n20747,n64779,36,1.0,1.0,1.0
n20748,n67834,36,1.0,1.0,1.0
n20749,n57805,36,1.0,1.0,1.0
n2075,n61383,36,1.0,1.0,1.0
n20750,n26361,36,1.0,1.0,1.0
n20750,n67955,36,1.0,1.0,1.0
n20751,n48338,36,1.0,1.0,1.0
n20752,n64799,36,1.0,1.0,1.0
n20753,n69973,36,1.0,1.0,1.0
n20754,n64821,36,1.0,1.0,1.0
n20755,n51704,36,1.0,1.0,1.0
n20756,n64824,36,1.0,1.0,1.0
n20757,n67708,36,1.0,1.0,1.0
n20758,n48431,36,1.0,1.0,1.0
n20759,n51784,36,1.0,1.0,1.0
n2076,n5575,36,1.0,1.0,1.0
n20760,n61736,36,1.0,1.0,1.0
n20761,n69389,36,1.0,1.0,1.0
n20762,n64832,36,1.0,1.0,1.0
n20763,n51943,36,1.0,1.0,1.0
n20764,n72310,36,1.0,1.0,1.0
n20765,n64846,36,1.0,1.0,1.0
n20766,n52171,36,1.0,1.0,1.0
n20767,n1672,36,1.0,1.0,1.0
n20767,n4340,36,1.0,1.0,1.0
n20768,n52190,36,1.0,1.0,1.0
n20769,n64856,36,1.0,1.0,1.0
n2077,n39601,36,1.0,1.0,1.0
n2077,n50140,36,1.0,1.0,1.0
n20770,n6377,36,1.0,1.0,1.0
n20771,n64861,36,1.0,1.0,1.0
n20772,n48517,36,1.0,1.0,1.0
n20773,n64863,36,1.0,1.0,1.0
n20774,n1102,36,1.0,1.0,1.0
n20775,n48540,36,1.0,1.0,1.0
n20776,n13114,36,1.0,1.0,1.0
n20776,n4706,36,1.0,1.0,1.0
n20777,n64878,36,1.0,1.0,1.0
n20778,n52553,36,1.0,1.0,1.0
n20779,n48564,36,1.0,1.0,1.0
n2078,n50261,36,1.0,1.0,1.0
n20780,n19389,36,1.0,1.0,1.0
n20781,n48569,36,1.0,1.0,1.0
n20782,n64886,36,1.0,1.0,1.0
n20783,n48579,36,1.0,1.0,1.0
n20784,n64889,36,1.0,1.0,1.0
n20785,n52787,36,1.0,1.0,1.0
n20786,n48624,36,1.0,1.0,1.0
n20787,n64902,36,1.0,1.0,1.0
n20788,n52938,36,1.0,1.0,1.0
n20789,n52957,36,1.0,1.0,1.0
n20789,n52959,36,1.0,1.0,1.0
n2079,n48115,36,1.0,1.0,1.0
n20790,n53022,36,1.0,1.0,1.0
n20791,n39329,36,1.0,1.0,1.0
n20792,n13671,36,1.0,1.0,1.0
n20793,n48681,36,1.0,1.0,1.0
n20794,n5418,36,1.0,1.0,1.0
n20795,n5820,36,1.0,1.0,1.0
n20795,n64926,36,1.0,1.0,1.0
n20796,n5972,36,1.0,1.0,1.0
n20797,n53351,36,1.0,1.0,1.0
n20798,n6049,36,1.0,1.0,1.0
n20799,n64948,36,1.0,1.0,1.0
n208,n10936,36,1.0,1.0,1.0
n2080,n50363,36,1.0,1.0,1.0
n20800,n7473,36,1.0,1.0,1.0
n20801,n21615,36,1.0,1.0,1.0
n20801,n67518,36,1.0,1.0,1.0
n20802,n71867,36,1.0,1.0,1.0
n20803,n72548,36,1.0,1.0,1.0
n20804,n347,36,1.0,1.0,1.0
n20805,n53824,36,1.0,1.0,1.0
n20806,n48792,36,1.0,1.0,1.0
n20807,n48794,36,1.0,1.0,1.0
n20808,n64963,36,1.0,1.0,1.0
n20809,n26429,36,1.0,1.0,1.0
n2081,n50624,36,1.0,1.0,1.0
n20810,n64982,36,1.0,1.0,1.0
n20811,n64988,36,1.0,1.0,1.0
n20812,n54283,36,1.0,1.0,1.0
n20813,n64998,36,1.0,1.0,1.0
n20814,n33626,36,1.0,1.0,1.0
n20815,n54338,36,1.0,1.0,1.0
n20816,n48887,36,1.0,1.0,1.0
n20817,n10772,36,1.0,1.0,1.0
n20818,n65008,36,1.0,1.0,1.0
n20819,n56522,36,1.0,1.0,1.0
n2082,n48183,36,1.0,1.0,1.0
n20820,n48917,36,1.0,1.0,1.0
n20821,n54695,36,1.0,1.0,1.0
n20822,n68449,36,1.0,1.0,1.0
n20823,n54713,36,1.0,1.0,1.0
n20824,n71880,36,1.0,1.0,1.0
n20825,n65029,36,1.0,1.0,1.0
n20826,n38938,36,1.0,1.0,1.0
n20827,n39921,36,1.0,1.0,1.0
n20828,n39941,36,1.0,1.0,1.0
n20829,n13002,36,1.0,1.0,1.0
n2083,n47192,36,1.0,1.0,1.0
n20830,n49029,36,1.0,1.0,1.0
n20831,n65053,36,1.0,1.0,1.0
n20832,n49055,36,1.0,1.0,1.0
n20833,n15161,36,1.0,1.0,1.0
n20834,n65061,36,1.0,1.0,1.0
n20835,n49075,36,1.0,1.0,1.0
n20836,n65074,36,1.0,1.0,1.0
n20837,n65075,36,1.0,1.0,1.0
n20838,n52573,36,1.0,1.0,1.0
n20839,n65089,36,1.0,1.0,1.0
n2084,n48209,36,1.0,1.0,1.0
n20840,n16809,36,1.0,1.0,1.0
n20841,n51385,36,1.0,1.0,1.0
n20842,n16983,36,1.0,1.0,1.0
n20843,n65096,36,1.0,1.0,1.0
n20844,n1942,36,1.0,1.0,1.0
n20845,n55720,36,1.0,1.0,1.0
n20846,n65098,36,1.0,1.0,1.0
n20847,n6295,36,1.0,1.0,1.0
n20848,n49144,36,1.0,1.0,1.0
n20849,n8850,36,1.0,1.0,1.0
n2085,n49426,36,1.0,1.0,1.0
n20850,n65110,36,1.0,1.0,1.0
n20851,n55875,36,1.0,1.0,1.0
n20852,n55883,36,1.0,1.0,1.0
n20852,n65115,36,1.0,1.0,1.0
n20853,n65117,36,1.0,1.0,1.0
n20854,n15891,36,1.0,1.0,1.0
n20855,n18178,36,1.0,1.0,1.0
n20856,n49170,36,1.0,1.0,1.0
n20857,n56003,36,1.0,1.0,1.0
n20858,n23041,36,1.0,1.0,1.0
n20858,n65129,36,1.0,1.0,1.0
n20859,n49186,36,1.0,1.0,1.0
n2086,n48261,36,1.0,1.0,1.0
n20860,n26842,36,1.0,1.0,1.0
n20861,n29250,36,1.0,1.0,1.0
n20862,n32984,36,1.0,1.0,1.0
n20863,n65140,36,1.0,1.0,1.0
n20864,n49231,36,1.0,1.0,1.0
n20864,n56364,36,1.0,1.0,1.0
n20865,n56386,36,1.0,1.0,1.0
n20866,n65157,36,1.0,1.0,1.0
n20867,n20543,36,1.0,1.0,1.0
n20868,n49259,36,1.0,1.0,1.0
n20869,n56689,36,1.0,1.0,1.0
n2087,n51027,36,1.0,1.0,1.0
n20870,n49295,36,1.0,1.0,1.0
n20871,n59107,36,1.0,1.0,1.0
n20872,n22055,36,1.0,1.0,1.0
n20873,n69493,36,1.0,1.0,1.0
n20874,n22254,36,1.0,1.0,1.0
n20875,n22273,36,1.0,1.0,1.0
n20876,n70684,36,1.0,1.0,1.0
n20877,n56924,36,1.0,1.0,1.0
n20878,n69054,36,1.0,1.0,1.0
n20879,n49349,36,1.0,1.0,1.0
n2088,n66630,36,1.0,1.0,1.0
n20880,n22824,36,1.0,1.0,1.0
n20881,n3731,36,1.0,1.0,1.0
n20882,n57264,36,1.0,1.0,1.0
n20883,n5282,36,1.0,1.0,1.0
n20884,n24679,36,1.0,1.0,1.0
n20885,n57552,36,1.0,1.0,1.0
n20886,n24864,36,1.0,1.0,1.0
n20887,n9511,36,1.0,1.0,1.0
n20888,n57616,36,1.0,1.0,1.0
n20889,n25481,36,1.0,1.0,1.0
n2089,n5600,36,1.0,1.0,1.0
n20890,n65253,36,1.0,1.0,1.0
n20891,n65257,36,1.0,1.0,1.0
n20892,n44038,36,1.0,1.0,1.0
n20893,n46340,36,1.0,1.0,1.0
n20894,n65269,36,1.0,1.0,1.0
n20895,n17114,36,1.0,1.0,1.0
n20896,n49551,36,1.0,1.0,1.0
n20897,n58196,36,1.0,1.0,1.0
n20898,n18958,36,1.0,1.0,1.0
n20898,n27510,36,1.0,1.0,1.0
n20899,n49563,36,1.0,1.0,1.0
n209,n54484,36,1.0,1.0,1.0
n2090,n69143,36,1.0,1.0,1.0
n20900,n27783,36,1.0,1.0,1.0
n20900,n61965,36,1.0,1.0,1.0
n20901,n65289,36,1.0,1.0,1.0
n20902,n67228,36,1.0,1.0,1.0
n20903,n65291,36,1.0,1.0,1.0
n20904,n65292,36,1.0,1.0,1.0
n20905,n65297,36,1.0,1.0,1.0
n20906,n5886,36,1.0,1.0,1.0
n20907,n7996,36,1.0,1.0,1.0
n20908,n49640,36,1.0,1.0,1.0
n20909,n17252,36,1.0,1.0,1.0
n2091,n16026,36,1.0,1.0,1.0
n20910,n58857,36,1.0,1.0,1.0
n20911,n27439,36,1.0,1.0,1.0
n20912,n49669,36,1.0,1.0,1.0
n20913,n65338,36,1.0,1.0,1.0
n20914,n31924,36,1.0,1.0,1.0
n20915,n59496,36,1.0,1.0,1.0
n20916,n65342,36,1.0,1.0,1.0
n20917,n49745,36,1.0,1.0,1.0
n20918,n49753,36,1.0,1.0,1.0
n20919,n52308,36,1.0,1.0,1.0
n2092,n16048,36,1.0,1.0,1.0
n20920,n5398,36,1.0,1.0,1.0
n20921,n49767,36,1.0,1.0,1.0
n20922,n8170,36,1.0,1.0,1.0
n20923,n49774,36,1.0,1.0,1.0
n20924,n59879,36,1.0,1.0,1.0
n20925,n59940,36,1.0,1.0,1.0
n20926,n20509,36,1.0,1.0,1.0
n20927,n58006,36,1.0,1.0,1.0
n20928,n27246,36,1.0,1.0,1.0
n20929,n65383,36,1.0,1.0,1.0
n2093,n68885,36,1.0,1.0,1.0
n20930,n60450,36,1.0,1.0,1.0
n20931,n60595,36,1.0,1.0,1.0
n20932,n64002,36,1.0,1.0,1.0
n20933,n36106,36,1.0,1.0,1.0
n20934,n60736,36,1.0,1.0,1.0
n20935,n36183,36,1.0,1.0,1.0
n20936,n65415,36,1.0,1.0,1.0
n20937,n65866,36,1.0,1.0,1.0
n20938,n66884,36,1.0,1.0,1.0
n20939,n49962,36,1.0,1.0,1.0
n2094,n48475,36,1.0,1.0,1.0
n20940,n60968,36,1.0,1.0,1.0
n20941,n71155,36,1.0,1.0,1.0
n20942,n69044,36,1.0,1.0,1.0
n20943,n37684,36,1.0,1.0,1.0
n20944,n61282,36,1.0,1.0,1.0
n20945,n1393,36,1.0,1.0,1.0
n20946,n1429,36,1.0,1.0,1.0
n20946,n65445,36,1.0,1.0,1.0
n20947,n50026,36,1.0,1.0,1.0
n20948,n61359,36,1.0,1.0,1.0
n20949,n65448,36,1.0,1.0,1.0
n2095,n16069,36,1.0,1.0,1.0
n20950,n2376,36,1.0,1.0,1.0
n20951,n38280,36,1.0,1.0,1.0
n20952,n61486,36,1.0,1.0,1.0
n20953,n65454,36,1.0,1.0,1.0
n20954,n61510,36,1.0,1.0,1.0
n20955,n65458,36,1.0,1.0,1.0
n20956,n38616,36,1.0,1.0,1.0
n20957,n4819,36,1.0,1.0,1.0
n20958,n4971,36,1.0,1.0,1.0
n20959,n38707,36,1.0,1.0,1.0
n2096,n16070,36,1.0,1.0,1.0
n20960,n61622,36,1.0,1.0,1.0
n20961,n6213,36,1.0,1.0,1.0
n20962,n61697,36,1.0,1.0,1.0
n20963,n19578,36,1.0,1.0,1.0
n20964,n39188,36,1.0,1.0,1.0
n20965,n7584,36,1.0,1.0,1.0
n20966,n39334,36,1.0,1.0,1.0
n20967,n65481,36,1.0,1.0,1.0
n20968,n39605,36,1.0,1.0,1.0
n20968,n50143,36,1.0,1.0,1.0
n20969,n65485,36,1.0,1.0,1.0
n2097,n150,36,1.0,1.0,1.0
n20970,n65486,36,1.0,1.0,1.0
n20971,n39823,36,1.0,1.0,1.0
n20972,n62201,36,1.0,1.0,1.0
n20973,n16221,36,1.0,1.0,1.0
n20974,n53363,36,1.0,1.0,1.0
n20975,n41480,36,1.0,1.0,1.0
n20976,n62502,36,1.0,1.0,1.0
n20977,n62513,36,1.0,1.0,1.0
n20978,n62518,36,1.0,1.0,1.0
n20979,n62543,36,1.0,1.0,1.0
n2098,n228,36,1.0,1.0,1.0
n2098,n5614,36,1.0,1.0,1.0
n2098,n697,36,1.0,1.0,1.0
n20980,n50301,36,1.0,1.0,1.0
n20981,n50311,36,1.0,1.0,1.0
n20982,n62625,36,1.0,1.0,1.0
n20983,n70402,36,1.0,1.0,1.0
n20984,n65538,36,1.0,1.0,1.0
n20985,n23873,36,1.0,1.0,1.0
n20986,n42450,36,1.0,1.0,1.0
n20987,n11128,36,1.0,1.0,1.0
n20987,n50367,36,1.0,1.0,1.0
n20988,n65546,36,1.0,1.0,1.0
n20989,n50397,36,1.0,1.0,1.0
n2099,n791,36,1.0,1.0,1.0
n20990,n50402,36,1.0,1.0,1.0
n20991,n21191,36,1.0,1.0,1.0
n20992,n63046,36,1.0,1.0,1.0
n20993,n43320,36,1.0,1.0,1.0
n20994,n50429,36,1.0,1.0,1.0
n20995,n50432,36,1.0,1.0,1.0
n20996,n30394,36,1.0,1.0,1.0
n20997,n50445,36,1.0,1.0,1.0
n20998,n65579,36,1.0,1.0,1.0
n20999,n63287,36,1.0,1.0,1.0
n21,n1108,36,1.0,1.0,1.0
n21,n57,36,1.0,1.0,1.0
n210,n11004,36,1.0,1.0,1.0
n2100,n1130,36,1.0,1.0,1.0
n2100,n52326,36,1.0,1.0,1.0
n21000,n63411,36,1.0,1.0,1.0
n21001,n44445,36,1.0,1.0,1.0
n21002,n35031,36,1.0,1.0,1.0
n21003,n44638,36,1.0,1.0,1.0
n21004,n63612,36,1.0,1.0,1.0
n21005,n65601,36,1.0,1.0,1.0
n21006,n63623,36,1.0,1.0,1.0
n21007,n69179,36,1.0,1.0,1.0
n21008,n50525,36,1.0,1.0,1.0
n21009,n50527,36,1.0,1.0,1.0
n2101,n2385,36,1.0,1.0,1.0
n2101,n48563,36,1.0,1.0,1.0
n21010,n50537,36,1.0,1.0,1.0
n21011,n40048,36,1.0,1.0,1.0
n21012,n64007,36,1.0,1.0,1.0
n21013,n65622,36,1.0,1.0,1.0
n21014,n26693,36,1.0,1.0,1.0
n21015,n27605,36,1.0,1.0,1.0
n21016,n35459,36,1.0,1.0,1.0
n21016,n65636,36,1.0,1.0,1.0
n21017,n65639,36,1.0,1.0,1.0
n21018,n47309,36,1.0,1.0,1.0
n21018,n47453,36,1.0,1.0,1.0
n21019,n64544,36,1.0,1.0,1.0
n2102,n2719,36,1.0,1.0,1.0
n21020,n65650,36,1.0,1.0,1.0
n21021,n50720,36,1.0,1.0,1.0
n21022,n50741,36,1.0,1.0,1.0
n21023,n64723,36,1.0,1.0,1.0
n21024,n50599,36,1.0,1.0,1.0
n21024,n50758,36,1.0,1.0,1.0
n21025,n64201,36,1.0,1.0,1.0
n21026,n64727,36,1.0,1.0,1.0
n21027,n48448,36,1.0,1.0,1.0
n21028,n72646,36,1.0,1.0,1.0
n21029,n53083,36,1.0,1.0,1.0
n2103,n5372,36,1.0,1.0,1.0
n21030,n53231,36,1.0,1.0,1.0
n21031,n48943,36,1.0,1.0,1.0
n21032,n50819,36,1.0,1.0,1.0
n21033,n54868,36,1.0,1.0,1.0
n21034,n19067,36,1.0,1.0,1.0
n21035,n49229,36,1.0,1.0,1.0
n21036,n65192,36,1.0,1.0,1.0
n21037,n65530,36,1.0,1.0,1.0
n21038,n50904,36,1.0,1.0,1.0
n21039,n63501,36,1.0,1.0,1.0
n2104,n53212,36,1.0,1.0,1.0
n21040,n64472,36,1.0,1.0,1.0
n21041,n65731,36,1.0,1.0,1.0
n21042,n50957,36,1.0,1.0,1.0
n21043,n65734,36,1.0,1.0,1.0
n21044,n50967,36,1.0,1.0,1.0
n21045,n57952,36,1.0,1.0,1.0
n21046,n58089,36,1.0,1.0,1.0
n21046,n58101,36,1.0,1.0,1.0
n21047,n65740,36,1.0,1.0,1.0
n21047,n65909,36,1.0,1.0,1.0
n21048,n65741,36,1.0,1.0,1.0
n21049,n66018,36,1.0,1.0,1.0
n2105,n48725,36,1.0,1.0,1.0
n2105,n53390,36,1.0,1.0,1.0
n21050,n51003,36,1.0,1.0,1.0
n21051,n65749,36,1.0,1.0,1.0
n21052,n71642,36,1.0,1.0,1.0
n21053,n624,36,1.0,1.0,1.0
n21054,n65756,36,1.0,1.0,1.0
n21055,n51035,36,1.0,1.0,1.0
n21056,n65764,36,1.0,1.0,1.0
n21057,n52946,36,1.0,1.0,1.0
n21058,n51057,36,1.0,1.0,1.0
n21059,n53197,36,1.0,1.0,1.0
n2106,n53647,36,1.0,1.0,1.0
n2106,n53648,36,1.0,1.0,1.0
n21060,n65777,36,1.0,1.0,1.0
n21061,n51068,36,1.0,1.0,1.0
n21062,n66631,36,1.0,1.0,1.0
n21063,n51101,36,1.0,1.0,1.0
n21064,n66684,36,1.0,1.0,1.0
n21065,n51103,36,1.0,1.0,1.0
n21065,n66694,36,1.0,1.0,1.0
n21066,n54118,36,1.0,1.0,1.0
n21067,n65797,36,1.0,1.0,1.0
n21068,n10844,36,1.0,1.0,1.0
n21069,n54575,36,1.0,1.0,1.0
n2107,n53954,36,1.0,1.0,1.0
n21070,n11937,36,1.0,1.0,1.0
n21071,n54764,36,1.0,1.0,1.0
n21072,n51149,36,1.0,1.0,1.0
n21073,n15974,36,1.0,1.0,1.0
n21073,n67090,36,1.0,1.0,1.0
n21074,n17585,36,1.0,1.0,1.0
n21075,n51193,36,1.0,1.0,1.0
n21076,n51195,36,1.0,1.0,1.0
n21077,n67268,36,1.0,1.0,1.0
n21078,n18384,36,1.0,1.0,1.0
n21079,n60413,36,1.0,1.0,1.0
n2108,n48843,36,1.0,1.0,1.0
n21080,n51226,36,1.0,1.0,1.0
n21081,n51234,36,1.0,1.0,1.0
n21082,n51253,36,1.0,1.0,1.0
n21083,n57164,36,1.0,1.0,1.0
n21084,n5732,36,1.0,1.0,1.0
n21085,n57472,36,1.0,1.0,1.0
n21086,n57596,36,1.0,1.0,1.0
n21087,n25288,36,1.0,1.0,1.0
n21088,n51305,36,1.0,1.0,1.0
n21089,n26925,36,1.0,1.0,1.0
n2109,n11054,36,1.0,1.0,1.0
n21090,n65858,36,1.0,1.0,1.0
n21091,n28569,36,1.0,1.0,1.0
n21092,n23752,36,1.0,1.0,1.0
n21093,n65867,36,1.0,1.0,1.0
n21094,n65871,36,1.0,1.0,1.0
n21095,n65873,36,1.0,1.0,1.0
n21096,n31324,36,1.0,1.0,1.0
n21097,n31714,36,1.0,1.0,1.0
n21098,n37140,36,1.0,1.0,1.0
n21099,n37640,36,1.0,1.0,1.0
n211,n33477,36,1.0,1.0,1.0
n2110,n48901,36,1.0,1.0,1.0
n21100,n39799,36,1.0,1.0,1.0
n21101,n53108,36,1.0,1.0,1.0
n21102,n65887,36,1.0,1.0,1.0
n21103,n68636,36,1.0,1.0,1.0
n21104,n59955,36,1.0,1.0,1.0
n21105,n59983,36,1.0,1.0,1.0
n21106,n34046,36,1.0,1.0,1.0
n21106,n60077,36,1.0,1.0,1.0
n21107,n51438,36,1.0,1.0,1.0
